County,State,FIPS,ID,Mean NPP LS 12
BONNEVILLE,IDAHO,16019,IDAHO_BONNEVILLE,442.094945
BOUNDARY,IDAHO,16021,IDAHO_BOUNDARY,629.954445
BUTTE,IDAHO,16023,IDAHO_BUTTE,148.432506
CAMAS,IDAHO,16025,IDAHO_CAMAS,292.591225
CANYON,IDAHO,16027,IDAHO_CANYON,580.007637
CARIBOU,IDAHO,16029,IDAHO_CARIBOU,418.520531
CASSIA,IDAHO,16031,IDAHO_CASSIA,308.371119
CLARK,IDAHO,16033,IDAHO_CLARK,256.596841
CLEARWATER,IDAHO,16035,IDAHO_CLEARWATER,528.822596
CUSTER,IDAHO,16037,IDAHO_CUSTER,222.372546
ELMORE,IDAHO,16039,IDAHO_ELMORE,269.159915
FRANKLIN,IDAHO,16041,IDAHO_FRANKLIN,455.655693
FREMONT,IDAHO,16043,IDAHO_FREMONT,406.847204
GEM,IDAHO,16045,IDAHO_GEM,354.654665
GOODING,IDAHO,16047,IDAHO_GOODING,295.493413
IDAHO,IDAHO,16049,IDAHO_IDAHO,470.844244
JEFFERSON,IDAHO,16051,IDAHO_JEFFERSON,330.953908
JEROME,IDAHO,16053,IDAHO_JEROME,409.48792
KOOTENAI,IDAHO,16055,IDAHO_KOOTENAI,594.828472
LATAH,IDAHO,16057,IDAHO_LATAH,566.580288
LEMHI,IDAHO,16059,IDAHO_LEMHI,321.087054
LEWIS,IDAHO,16061,IDAHO_LEWIS,582.736167
LINCOLN,IDAHO,16063,IDAHO_LINCOLN,189.61804
MADISON,IDAHO,16065,IDAHO_MADISON,566.236717
MINIDOKA,IDAHO,16067,IDAHO_MINIDOKA,401.218807
NEZ PERCE,IDAHO,16069,IDAHO_NEZ PERCE,503.563687
ONEIDA,IDAHO,16071,IDAHO_ONEIDA,285.438505
OWYHEE,IDAHO,16073,IDAHO_OWYHEE,141.148554
PAYETTE,IDAHO,16075,IDAHO_PAYETTE,352.35742
POWER,IDAHO,16077,IDAHO_POWER,299.158912
SHOSHONE,IDAHO,16079,IDAHO_SHOSHONE,583.330071
TETON,IDAHO,16081,IDAHO_TETON,537.127041
TWIN FALLS,IDAHO,16083,IDAHO_TWIN FALLS,298.871109
VALLEY,IDAHO,16085,IDAHO_VALLEY,349.427079
WASHINGTON,IDAHO,16087,IDAHO_WASHINGTON,283.474573
ADAMS,ILLINOIS,17001,ILLINOIS_ADAMS,737.986862
ALEXANDER,ILLINOIS,17003,ILLINOIS_ALEXANDER,774.728695
BOND,ILLINOIS,17005,ILLINOIS_BOND,764.30317
BOONE,ILLINOIS,17007,ILLINOIS_BOONE,803.592581
BROWN,ILLINOIS,17009,ILLINOIS_BROWN,724.732743
BUREAU,ILLINOIS,17011,ILLINOIS_BUREAU,812.254817
CALHOUN,ILLINOIS,17013,ILLINOIS_CALHOUN,681.775252
CARROLL,ILLINOIS,17015,ILLINOIS_CARROLL,734.328936
CASS,ILLINOIS,17017,ILLINOIS_CASS,772.620758
CHAMPAIGN,ILLINOIS,17019,ILLINOIS_CHAMPAIGN,845.621114
CHRISTIAN,ILLINOIS,17021,ILLINOIS_CHRISTIAN,855.577089
CLARK,ILLINOIS,17023,ILLINOIS_CLARK,812.127474
CLAY,ILLINOIS,17025,ILLINOIS_CLAY,806.760583
CLINTON,ILLINOIS,17027,ILLINOIS_CLINTON,787.515986
COLES,ILLINOIS,17029,ILLINOIS_COLES,827.893894
COOK,ILLINOIS,17031,ILLINOIS_COOK,648.734147
CRAWFORD,ILLINOIS,17033,ILLINOIS_CRAWFORD,829.011855
CUMBERLAND,ILLINOIS,17035,ILLINOIS_CUMBERLAND,818.413311
DE KALB,ILLINOIS,17039,ILLINOIS_DE KALB,827.238928
DE WITT,ILLINOIS,17037,ILLINOIS_DE WITT,826.248936
DOUGLAS,ILLINOIS,17041,ILLINOIS_DOUGLAS,840.644108
DU PAGE,ILLINOIS,17043,ILLINOIS_DU PAGE,610.227068
EDGAR,ILLINOIS,17045,ILLINOIS_EDGAR,831.290629
EDWARDS,ILLINOIS,17047,ILLINOIS_EDWARDS,751.300298
EFFINGHAM,ILLINOIS,17049,ILLINOIS_EFFINGHAM,774.543724
FAYETTE,ILLINOIS,17051,ILLINOIS_FAYETTE,754.896762
FORD,ILLINOIS,17053,ILLINOIS_FORD,836.996621
FRANKLIN,ILLINOIS,17055,ILLINOIS_FRANKLIN,708.600031
FULTON,ILLINOIS,17057,ILLINOIS_FULTON,726.530449
GALLATIN,ILLINOIS,17059,ILLINOIS_GALLATIN,792.607456
GREENE,ILLINOIS,17061,ILLINOIS_GREENE,779.400766
GRUNDY,ILLINOIS,17063,ILLINOIS_GRUNDY,775.300027
HAMILTON,ILLINOIS,17065,ILLINOIS_HAMILTON,749.023569
HANCOCK,ILLINOIS,17067,ILLINOIS_HANCOCK,761.592117
HARDIN,ILLINOIS,17069,ILLINOIS_HARDIN,724.187035
HENDERSON,ILLINOIS,17071,ILLINOIS_HENDERSON,790.822818
HENRY,ILLINOIS,17073,ILLINOIS_HENRY,791.657403
IROQUOIS,ILLINOIS,17075,ILLINOIS_IROQUOIS,819.427912
JACKSON,ILLINOIS,17077,ILLINOIS_JACKSON,684.9246
JASPER,ILLINOIS,17079,ILLINOIS_JASPER,834.413873
JEFFERSON,ILLINOIS,17081,ILLINOIS_JEFFERSON,708.241542
JERSEY,ILLINOIS,17083,ILLINOIS_JERSEY,754.479596
JO DAVIESS,ILLINOIS,17085,ILLINOIS_JO DAVIESS,692.463671
JOHNSON,ILLINOIS,17087,ILLINOIS_JOHNSON,646.728888
KANE,ILLINOIS,17089,ILLINOIS_KANE,780.301486
KANKAKEE,ILLINOIS,17091,ILLINOIS_KANKAKEE,807.52094
KENDALL,ILLINOIS,17093,ILLINOIS_KENDALL,793.155343
KNOX,ILLINOIS,17095,ILLINOIS_KNOX,764.832893
LA SALLE,ILLINOIS,17097,ILLINOIS_LA SALLE,777.089806
LAKE,ILLINOIS,17099,ILLINOIS_LAKE,803.297555
LAWRENCE,ILLINOIS,17101,ILLINOIS_LAWRENCE,824.927069
LEE,ILLINOIS,17103,ILLINOIS_LEE,816.913323
LIVINGSTON,ILLINOIS,17105,ILLINOIS_LIVINGSTON,808.280684
LOGAN,ILLINOIS,17107,ILLINOIS_LOGAN,822.339473
MACON,ILLINOIS,17115,ILLINOIS_MACON,846.108438
MACOUPIN,ILLINOIS,17117,ILLINOIS_MACOUPIN,790.198301
MADISON,ILLINOIS,17119,ILLINOIS_MADISON,740.763924
MARION,ILLINOIS,17121,ILLINOIS_MARION,723.828736
MARSHALL,ILLINOIS,17123,ILLINOIS_MARSHALL,769.302388
MASON,ILLINOIS,17125,ILLINOIS_MASON,779.868302
MASSAC,ILLINOIS,17127,ILLINOIS_MASSAC,712.395443
MCDONOUGH,ILLINOIS,17109,ILLINOIS_MCDONOUGH,777.794289
MCHENRY,ILLINOIS,17111,ILLINOIS_MCHENRY,765.675573
MCLEAN,ILLINOIS,17113,ILLINOIS_MCLEAN,825.58304
MENARD,ILLINOIS,17129,ILLINOIS_MENARD,795.821861
MERCER,ILLINOIS,17131,ILLINOIS_MERCER,793.051755
MONROE,ILLINOIS,17133,ILLINOIS_MONROE,690.619351
MONTGOMERY,ILLINOIS,17135,ILLINOIS_MONTGOMERY,778.862516
MORGAN,ILLINOIS,17137,ILLINOIS_MORGAN,781.86786
MOULTRIE,ILLINOIS,17139,ILLINOIS_MOULTRIE,839.186086
OGLE,ILLINOIS,17141,ILLINOIS_OGLE,786.773571
PEORIA,ILLINOIS,17143,ILLINOIS_PEORIA,740.15088
PERRY,ILLINOIS,17145,ILLINOIS_PERRY,723.603274
PIATT,ILLINOIS,17147,ILLINOIS_PIATT,853.921974
PIKE,ILLINOIS,17149,ILLINOIS_PIKE,727.597408
POPE,ILLINOIS,17151,ILLINOIS_POPE,714.729502
PULASKI,ILLINOIS,17153,ILLINOIS_PULASKI,723.819117
PUTNAM,ILLINOIS,17155,ILLINOIS_PUTNAM,757.367016
RANDOLPH,ILLINOIS,17157,ILLINOIS_RANDOLPH,624.841839
RICHLAND,ILLINOIS,17159,ILLINOIS_RICHLAND,831.519075
ROCK ISLAND,ILLINOIS,17161,ILLINOIS_ROCK ISLAND,762.356235
SAINT CLAIR,ILLINOIS,17163,ILLINOIS_SAINT CLAIR,743.564994
SALINE,ILLINOIS,17165,ILLINOIS_SALINE,756.223248
SANGAMON,ILLINOIS,17167,ILLINOIS_SANGAMON,826.871794
SCHUYLER,ILLINOIS,17169,ILLINOIS_SCHUYLER,758.919786
SCOTT,ILLINOIS,17171,ILLINOIS_SCOTT,759.514276
SHELBY,ILLINOIS,17173,ILLINOIS_SHELBY,793.023276
STARK,ILLINOIS,17175,ILLINOIS_STARK,806.902875
STEPHENSON,ILLINOIS,17177,ILLINOIS_STEPHENSON,767.428457
TAZEWELL,ILLINOIS,17179,ILLINOIS_TAZEWELL,773.709155
UNION,ILLINOIS,17181,ILLINOIS_UNION,650.830457
VERMILION,ILLINOIS,17183,ILLINOIS_VERMILION,832.729922
WABASH,ILLINOIS,17185,ILLINOIS_WABASH,780.866604
WARREN,ILLINOIS,17187,ILLINOIS_WARREN,785.850654
WASHINGTON,ILLINOIS,17189,ILLINOIS_WASHINGTON,774.079484
WAYNE,ILLINOIS,17191,ILLINOIS_WAYNE,759.638034
WHITE,ILLINOIS,17193,ILLINOIS_WHITE,788.02649
WHITESIDE,ILLINOIS,17195,ILLINOIS_WHITESIDE,786.704718
WILL,ILLINOIS,17197,ILLINOIS_WILL,752.994622
WILLIAMSON,ILLINOIS,17199,ILLINOIS_WILLIAMSON,650.270982
WINNEBAGO,ILLINOIS,17201,ILLINOIS_WINNEBAGO,770.577933
WOODFORD,ILLINOIS,17203,ILLINOIS_WOODFORD,765.826856
ADAMS,INDIANA,18001,INDIANA_ADAMS,822.480434
ALLEN,INDIANA,18003,INDIANA_ALLEN,805.26803
BARTHOLOMEW,INDIANA,18005,INDIANA_BARTHOLOMEW,794.911105
BENTON,INDIANA,18007,INDIANA_BENTON,858.71053
BLACKFORD,INDIANA,18009,INDIANA_BLACKFORD,846.367841
BOONE,INDIANA,18011,INDIANA_BOONE,831.585815
BROWN,INDIANA,18013,INDIANA_BROWN,750.503439
CARROLL,INDIANA,18015,INDIANA_CARROLL,835.81146
CASS,INDIANA,18017,INDIANA_CASS,833.412153
CLARK,INDIANA,18019,INDIANA_CLARK,684.516935
CLAY,INDIANA,18021,INDIANA_CLAY,854.219469
CLINTON,INDIANA,18023,INDIANA_CLINTON,839.92406
CRAWFORD,INDIANA,18025,INDIANA_CRAWFORD,685.271556
DAVIESS,INDIANA,18027,INDIANA_DAVIESS,833.998935
DE KALB,INDIANA,18029,INDIANA_DE KALB,767.640087
DEARBORN,INDIANA,18031,INDIANA_DEARBORN,717.350556
DECATUR,INDIANA,18033,INDIANA_DECATUR,845.998595
DELAWARE,INDIANA,18035,INDIANA_DELAWARE,832.636019
DUBOIS,INDIANA,18037,INDIANA_DUBOIS,794.899565
ELKHART,INDIANA,18039,INDIANA_ELKHART,744.652794
FAYETTE,INDIANA,18041,INDIANA_FAYETTE,799.652548
FLOYD,INDIANA,18043,INDIANA_FLOYD,614.005263
FOUNTAIN,INDIANA,18045,INDIANA_FOUNTAIN,829.845648
FRANKLIN,INDIANA,18047,INDIANA_FRANKLIN,752.784576
FULTON,INDIANA,18049,INDIANA_FULTON,836.664109
GIBSON,INDIANA,18051,INDIANA_GIBSON,852.410147
GRANT,INDIANA,18053,INDIANA_GRANT,840.780886
GREENE,INDIANA,18055,INDIANA_GREENE,785.358857
HAMILTON,INDIANA,18057,INDIANA_HAMILTON,829.506875
HANCOCK,INDIANA,18059,INDIANA_HANCOCK,829.838103
HARRISON,INDIANA,18061,INDIANA_HARRISON,687.292789
HENDRICKS,INDIANA,18063,INDIANA_HENDRICKS,848.672669
HENRY,INDIANA,18065,INDIANA_HENRY,827.248937
HOWARD,INDIANA,18067,INDIANA_HOWARD,847.25505
HUNTINGTON,INDIANA,18069,INDIANA_HUNTINGTON,816.936215
JACKSON,INDIANA,18071,INDIANA_JACKSON,820.205597
JASPER,INDIANA,18073,INDIANA_JASPER,818.997336
JAY,INDIANA,18075,INDIANA_JAY,830.377897
JEFFERSON,INDIANA,18077,INDIANA_JEFFERSON,779.590118
JENNINGS,INDIANA,18079,INDIANA_JENNINGS,811.610572
JOHNSON,INDIANA,18081,INDIANA_JOHNSON,775.541278
KNOX,INDIANA,18083,INDIANA_KNOX,854.31518
KOSCIUSKO,INDIANA,18085,INDIANA_KOSCIUSKO,859.79786
LA PORTE,INDIANA,18087,INDIANA_LA PORTE,786.262013
LAGRANGE,INDIANA,18089,INDIANA_LAGRANGE,754.597417
LAKE,INDIANA,18091,INDIANA_LAKE,746.693986
LAWRENCE,INDIANA,18093,INDIANA_LAWRENCE,706.837451
MADISON,INDIANA,18095,INDIANA_MADISON,841.49611
MARION,INDIANA,18097,INDIANA_MARION,811.158156
MARSHALL,INDIANA,18099,INDIANA_MARSHALL,831.909277
MARTIN,INDIANA,18101,INDIANA_MARTIN,751.316986
MIAMI,INDIANA,18103,INDIANA_MIAMI,829.15381
MONROE,INDIANA,18105,INDIANA_MONROE,743.210718
MONTGOMERY,INDIANA,18107,INDIANA_MONTGOMERY,851.923341
MORGAN,INDIANA,18109,INDIANA_MORGAN,802.927426
NEWTON,INDIANA,18111,INDIANA_NEWTON,808.943599
NOBLE,INDIANA,18113,INDIANA_NOBLE,841.799468
OHIO,INDIANA,18115,INDIANA_OHIO,687.785762
ORANGE,INDIANA,18117,INDIANA_ORANGE,734.844017
OWEN,INDIANA,18119,INDIANA_OWEN,792.215013
PARKE,INDIANA,18121,INDIANA_PARKE,812.01246
PERRY,INDIANA,18123,INDIANA_PERRY,717.668382
PIKE,INDIANA,18125,INDIANA_PIKE,818.645597
PORTER,INDIANA,18127,INDIANA_PORTER,751.092289
POSEY,INDIANA,18129,INDIANA_POSEY,852.210417
PULASKI,INDIANA,18131,INDIANA_PULASKI,817.822188
PUTNAM,INDIANA,18133,INDIANA_PUTNAM,838.685493
RANDOLPH,INDIANA,18135,INDIANA_RANDOLPH,825.35719
RIPLEY,INDIANA,18137,INDIANA_RIPLEY,845.812543
RUSH,INDIANA,18139,INDIANA_RUSH,837.736079
SAINT JOSEPH,INDIANA,18141,INDIANA_SAINT JOSEPH,795.532868
SCOTT,INDIANA,18143,INDIANA_SCOTT,751.192174
SHELBY,INDIANA,18145,INDIANA_SHELBY,818.660323
SPENCER,INDIANA,18147,INDIANA_SPENCER,804.684151
STARKE,INDIANA,18149,INDIANA_STARKE,799.924249
STEUBEN,INDIANA,18151,INDIANA_STEUBEN,723.452727
SULLIVAN,INDIANA,18153,INDIANA_SULLIVAN,854.257799
SWITZERLAND,INDIANA,18155,INDIANA_SWITZERLAND,703.930575
TIPPECANOE,INDIANA,18157,INDIANA_TIPPECANOE,838.360524
TIPTON,INDIANA,18159,INDIANA_TIPTON,831.17621
UNION,INDIANA,18161,INDIANA_UNION,802.969652
VANDERBURGH,INDIANA,18163,INDIANA_VANDERBURGH,788.250478
VERMILLION,INDIANA,18165,INDIANA_VERMILLION,794.776708
VIGO,INDIANA,18167,INDIANA_VIGO,822.98188
WABASH,INDIANA,18169,INDIANA_WABASH,828.80618
WARREN,INDIANA,18171,INDIANA_WARREN,841.055498
WARRICK,INDIANA,18173,INDIANA_WARRICK,801.612104
WASHINGTON,INDIANA,18175,INDIANA_WASHINGTON,714.36673
WAYNE,INDIANA,18177,INDIANA_WAYNE,802.426129
WELLS,INDIANA,18179,INDIANA_WELLS,834.994306
WHITE,INDIANA,18181,INDIANA_WHITE,846.646256
WHITLEY,INDIANA,18183,INDIANA_WHITLEY,860.614657
ADAIR,IOWA,19001,IOWA_ADAIR,694.497427
ADAMS,IOWA,19003,IOWA_ADAMS,682.472665
ALLAMAKEE,IOWA,19005,IOWA_ALLAMAKEE,633.944264
APPANOOSE,IOWA,19007,IOWA_APPANOOSE,621.271457
AUDUBON,IOWA,19009,IOWA_AUDUBON,758.444396
BENTON,IOWA,19011,IOWA_BENTON,760.562195
BLACK HAWK,IOWA,19013,IOWA_BLACK HAWK,754.417723
BOONE,IOWA,19015,IOWA_BOONE,785.431607
BREMER,IOWA,19017,IOWA_BREMER,734.68309
BUCHANAN,IOWA,19019,IOWA_BUCHANAN,772.226558
BUENA VISTA,IOWA,19021,IOWA_BUENA VISTA,772.016792
BUTLER,IOWA,19023,IOWA_BUTLER,738.788388
CALHOUN,IOWA,19025,IOWA_CALHOUN,788.863809
CARROLL,IOWA,19027,IOWA_CARROLL,793.551812
CASS,IOWA,19029,IOWA_CASS,722.465691
CEDAR,IOWA,19031,IOWA_CEDAR,759.739798
CERRO GORDO,IOWA,19033,IOWA_CERRO GORDO,758.050314
CHEROKEE,IOWA,19035,IOWA_CHEROKEE,752.472912
CHICKASAW,IOWA,19037,IOWA_CHICKASAW,733.767815
CLARKE,IOWA,19039,IOWA_CLARKE,600.668546
CLAY,IOWA,19041,IOWA_CLAY,724.300435
CLAYTON,IOWA,19043,IOWA_CLAYTON,674.947659
CLINTON,IOWA,19045,IOWA_CLINTON,756.18705
CRAWFORD,IOWA,19047,IOWA_CRAWFORD,762.151668
DALLAS,IOWA,19049,IOWA_DALLAS,775.896856
DAVIS,IOWA,19051,IOWA_DAVIS,619.252071
DECATUR,IOWA,19053,IOWA_DECATUR,605.480294
DELAWARE,IOWA,19055,IOWA_DELAWARE,772.697631
DES MOINES,IOWA,19057,IOWA_DES MOINES,769.330108
DICKINSON,IOWA,19059,IOWA_DICKINSON,686.163127
DUBUQUE,IOWA,19061,IOWA_DUBUQUE,708.664007
EMMET,IOWA,19063,IOWA_EMMET,720.813293
FAYETTE,IOWA,19065,IOWA_FAYETTE,710.448219
FLOYD,IOWA,19067,IOWA_FLOYD,741.170181
FRANKLIN,IOWA,19069,IOWA_FRANKLIN,747.546431
FREMONT,IOWA,19071,IOWA_FREMONT,703.327678
GREENE,IOWA,19073,IOWA_GREENE,780.874013
GRUNDY,IOWA,19075,IOWA_GRUNDY,759.673003
GUTHRIE,IOWA,19077,IOWA_GUTHRIE,706.287324
HAMILTON,IOWA,19079,IOWA_HAMILTON,782.379046
HANCOCK,IOWA,19081,IOWA_HANCOCK,756.575631
HARDIN,IOWA,19083,IOWA_HARDIN,757.942972
HARRISON,IOWA,19085,IOWA_HARRISON,692.484197
HENRY,IOWA,19087,IOWA_HENRY,739.527113
HOWARD,IOWA,19089,IOWA_HOWARD,723.989343
HUMBOLDT,IOWA,19091,IOWA_HUMBOLDT,751.761634
IDA,IOWA,19093,IOWA_IDA,773.337644
IOWA,IOWA,19095,IOWA_IOWA,685.26407
JACKSON,IOWA,19097,IOWA_JACKSON,633.688062
JASPER,IOWA,19099,IOWA_JASPER,753.69557
JEFFERSON,IOWA,19101,IOWA_JEFFERSON,704.708226
JOHNSON,IOWA,19103,IOWA_JOHNSON,700.038479
JONES,IOWA,19105,IOWA_JONES,721.331741
KEOKUK,IOWA,19107,IOWA_KEOKUK,665.379537
KOSSUTH,IOWA,19109,IOWA_KOSSUTH,743.676514
LEE,IOWA,19111,IOWA_LEE,724.943835
LINN,IOWA,19113,IOWA_LINN,731.768728
LOUISA,IOWA,19115,IOWA_LOUISA,740.440188
LUCAS,IOWA,19117,IOWA_LUCAS,616.111129
LYON,IOWA,19119,IOWA_LYON,699.740547
MADISON,IOWA,19121,IOWA_MADISON,688.651132
MAHASKA,IOWA,19123,IOWA_MAHASKA,719.472246
MARION,IOWA,19125,IOWA_MARION,700.975288
MARSHALL,IOWA,19127,IOWA_MARSHALL,778.962887
MILLS,IOWA,19129,IOWA_MILLS,711.078043
MITCHELL,IOWA,19131,IOWA_MITCHELL,760.180689
MONONA,IOWA,19133,IOWA_MONONA,683.719255
MONROE,IOWA,19135,IOWA_MONROE,639.726109
MONTGOMERY,IOWA,19137,IOWA_MONTGOMERY,699.870583
MUSCATINE,IOWA,19139,IOWA_MUSCATINE,726.455493
O BRIEN,IOWA,19141,IOWA_O BRIEN,742.707361
OSCEOLA,IOWA,19143,IOWA_OSCEOLA,717.248994
PAGE,IOWA,19145,IOWA_PAGE,708.760493
PALO ALTO,IOWA,19147,IOWA_PALO ALTO,728.434426
PLYMOUTH,IOWA,19149,IOWA_PLYMOUTH,704.54826
POCAHONTAS,IOWA,19151,IOWA_POCAHONTAS,753.837358
POLK,IOWA,19153,IOWA_POLK,762.077834
POTTAWATTAMIE,IOWA,19155,IOWA_POTTAWATTAMIE,712.181133
POWESHIEK,IOWA,19157,IOWA_POWESHIEK,725.669562
RINGGOLD,IOWA,19159,IOWA_RINGGOLD,641.98511
SAC,IOWA,19161,IOWA_SAC,807.888531
SCOTT,IOWA,19163,IOWA_SCOTT,784.281809
SHELBY,IOWA,19165,IOWA_SHELBY,760.300996
SIOUX,IOWA,19167,IOWA_SIOUX,746.050197
STORY,IOWA,19169,IOWA_STORY,809.380775
TAMA,IOWA,19171,IOWA_TAMA,716.450827
TAYLOR,IOWA,19173,IOWA_TAYLOR,681.348133
UNION,IOWA,19175,IOWA_UNION,674.929974
VAN BUREN,IOWA,19177,IOWA_VAN BUREN,658.577489
WAPELLO,IOWA,19179,IOWA_WAPELLO,688.486265
WARREN,IOWA,19181,IOWA_WARREN,674.608585
WASHINGTON,IOWA,19183,IOWA_WASHINGTON,721.068794
WAYNE,IOWA,19185,IOWA_WAYNE,618.343345
WEBSTER,IOWA,19187,IOWA_WEBSTER,762.458235
WINNEBAGO,IOWA,19189,IOWA_WINNEBAGO,737.127089
WINNESHIEK,IOWA,19191,IOWA_WINNESHIEK,646.732207
WOODBURY,IOWA,19193,IOWA_WOODBURY,687.618024
WORTH,IOWA,19195,IOWA_WORTH,768.588905
WRIGHT,IOWA,19197,IOWA_WRIGHT,750.225358
ALLEN,KANSAS,20001,KANSAS_ALLEN,543.644541
ANDERSON,KANSAS,20003,KANSAS_ANDERSON,526.702602
ATCHISON,KANSAS,20005,KANSAS_ATCHISON,569.98248
BARBER,KANSAS,20007,KANSAS_BARBER,342.60182
BARTON,KANSAS,20009,KANSAS_BARTON,505.515534
BOURBON,KANSAS,20011,KANSAS_BOURBON,496.545202
BROWN,KANSAS,20013,KANSAS_BROWN,680.970257
BUTLER,KANSAS,20015,KANSAS_BUTLER,421.019766
CHASE,KANSAS,20017,KANSAS_CHASE,389.674026
CHAUTAUQUA,KANSAS,20019,KANSAS_CHAUTAUQUA,410.391069
CHEROKEE,KANSAS,20021,KANSAS_CHEROKEE,656.876311
CHEYENNE,KANSAS,20023,KANSAS_CHEYENNE,361.868658
CLARK,KANSAS,20025,KANSAS_CLARK,313.04125
CLAY,KANSAS,20027,KANSAS_CLAY,481.094127
CLOUD,KANSAS,20029,KANSAS_CLOUD,491.199718
COFFEY,KANSAS,20031,KANSAS_COFFEY,466.609162
COMANCHE,KANSAS,20033,KANSAS_COMANCHE,327.20665
COWLEY,KANSAS,20035,KANSAS_COWLEY,444.097789
CRAWFORD,KANSAS,20037,KANSAS_CRAWFORD,569.968933
DECATUR,KANSAS,20039,KANSAS_DECATUR,394.791514
DICKINSON,KANSAS,20041,KANSAS_DICKINSON,487.913459
DONIPHAN,KANSAS,20043,KANSAS_DONIPHAN,732.730258
DOUGLAS,KANSAS,20045,KANSAS_DOUGLAS,509.043443
EDWARDS,KANSAS,20047,KANSAS_EDWARDS,484.652346
ELK,KANSAS,20049,KANSAS_ELK,411.131901
ELLIS,KANSAS,20051,KANSAS_ELLIS,372.964875
ELLSWORTH,KANSAS,20053,KANSAS_ELLSWORTH,422.002681
FINNEY,KANSAS,20055,KANSAS_FINNEY,433.543244
FORD,KANSAS,20057,KANSAS_FORD,466.871194
FRANKLIN,KANSAS,20059,KANSAS_FRANKLIN,506.133584
GEARY,KANSAS,20061,KANSAS_GEARY,415.389747
GOVE,KANSAS,20063,KANSAS_GOVE,378.565229
GRAHAM,KANSAS,20065,KANSAS_GRAHAM,374.458437
GRANT,KANSAS,20067,KANSAS_GRANT,389.308506
GRAY,KANSAS,20069,KANSAS_GRAY,484.948914
GREELEY,KANSAS,20071,KANSAS_GREELEY,324.836372
GREENWOOD,KANSAS,20073,KANSAS_GREENWOOD,400.180902
HAMILTON,KANSAS,20075,KANSAS_HAMILTON,250.607574
HARPER,KANSAS,20077,KANSAS_HARPER,482.313486
HARVEY,KANSAS,20079,KANSAS_HARVEY,570.726316
HASKELL,KANSAS,20081,KANSAS_HASKELL,468.82608
HODGEMAN,KANSAS,20083,KANSAS_HODGEMAN,379.836867
JACKSON,KANSAS,20085,KANSAS_JACKSON,475.276622
JEFFERSON,KANSAS,20087,KANSAS_JEFFERSON,519.417973
JEWELL,KANSAS,20089,KANSAS_JEWELL,504.91802
JOHNSON,KANSAS,20091,KANSAS_JOHNSON,596.260061
KEARNY,KANSAS,20093,KANSAS_KEARNY,340.476059
KINGMAN,KANSAS,20095,KANSAS_KINGMAN,445.907048
KIOWA,KANSAS,20097,KANSAS_KIOWA,427.629801
LABETTE,KANSAS,20099,KANSAS_LABETTE,534.614853
LANE,KANSAS,20101,KANSAS_LANE,386.670893
LEAVENWORTH,KANSAS,20103,KANSAS_LEAVENWORTH,522.826833
LINCOLN,KANSAS,20105,KANSAS_LINCOLN,409.854499
LINN,KANSAS,20107,KANSAS_LINN,547.452863
LOGAN,KANSAS,20109,KANSAS_LOGAN,320.802415
LYON,KANSAS,20111,KANSAS_LYON,445.878872
MARION,KANSAS,20115,KANSAS_MARION,511.683501
MARSHALL,KANSAS,20117,KANSAS_MARSHALL,548.025705
MCPHERSON,KANSAS,20113,KANSAS_MCPHERSON,555.243376
MEADE,KANSAS,20119,KANSAS_MEADE,371.779119
MIAMI,KANSAS,20121,KANSAS_MIAMI,555.90052
MITCHELL,KANSAS,20123,KANSAS_MITCHELL,481.778171
MONTGOMERY,KANSAS,20125,KANSAS_MONTGOMERY,480.054714
MORRIS,KANSAS,20127,KANSAS_MORRIS,441.658615
MORTON,KANSAS,20129,KANSAS_MORTON,273.561562
NEMAHA,KANSAS,20131,KANSAS_NEMAHA,569.669944
NEOSHO,KANSAS,20133,KANSAS_NEOSHO,529.275641
NESS,KANSAS,20135,KANSAS_NESS,371.291172
NORTON,KANSAS,20137,KANSAS_NORTON,395.032772
OSAGE,KANSAS,20139,KANSAS_OSAGE,448.075922
OSBORNE,KANSAS,20141,KANSAS_OSBORNE,404.900496
OTTAWA,KANSAS,20143,KANSAS_OTTAWA,425.124941
PAWNEE,KANSAS,20145,KANSAS_PAWNEE,478.452551
PHILLIPS,KANSAS,20147,KANSAS_PHILLIPS,393.600894
POTTAWATOMIE,KANSAS,20149,KANSAS_POTTAWATOMIE,436.35061
PRATT,KANSAS,20151,KANSAS_PRATT,502.139909
RAWLINS,KANSAS,20153,KANSAS_RAWLINS,374.863632
RENO,KANSAS,20155,KANSAS_RENO,507.597674
REPUBLIC,KANSAS,20157,KANSAS_REPUBLIC,556.082079
RICE,KANSAS,20159,KANSAS_RICE,533.645261
RILEY,KANSAS,20161,KANSAS_RILEY,421.984007
ROOKS,KANSAS,20163,KANSAS_ROOKS,380.398152
RUSH,KANSAS,20165,KANSAS_RUSH,442.035121
RUSSELL,KANSAS,20167,KANSAS_RUSSELL,385.473782
SALINE,KANSAS,20169,KANSAS_SALINE,460.799438
SCOTT,KANSAS,20171,KANSAS_SCOTT,395.465783
SEDGWICK,KANSAS,20173,KANSAS_SEDGWICK,545.7536
SEWARD,KANSAS,20175,KANSAS_SEWARD,392.344621
SHAWNEE,KANSAS,20177,KANSAS_SHAWNEE,483.600976
SHERIDAN,KANSAS,20179,KANSAS_SHERIDAN,407.387332
SHERMAN,KANSAS,20181,KANSAS_SHERMAN,434.815636
